week_start,category,weekly_gmv_brl
2017-05-01,cool_stuff,7667.990000000001
2017-05-01,costruction_tools_tools,834.3
2017-05-01,electronics,1292.6499999999999
2017-05-01,fashio_female_clothing,70.03
2017-05-01,fashion_bags_accessories,2421.09
2017-05-01,fashion_shoes,178.88
2017-05-01,fashion_underwear_beach,20.42
2017-05-01,fixed_telephony,345.37
2017-05-01,food,187.91
2017-05-01,food_drink,164.24
2017-05-01,furniture_decor,6602.910000000001
2017-05-01,furniture_living_room,1611.9199999999996
2017-05-01,garden_tools,9329.520000000002
2017-05-01,health_beauty,11107.81
2017-05-01,home_appliances,734.7100000000002
2017-05-01,home_appliances_2,2602.84
2017-05-01,home_confort,1557.19
2017-05-01,home_construction,637.02
2017-05-01,housewares,4926.78
2017-05-01,industry_commerce_and_business,156.64000000000001
2017-05-01,kitchen_dining_laundry_garden_furniture,128.98
2017-05-01,luggage_accessories,2670.82
2017-05-01,market_place,795.28
2017-05-01,musical_instruments,2690.37
2017-05-01,office_furniture,2399.88
2017-05-01,perfumery,4108.16
2017-05-01,pet_shop,2981.12
2017-05-01,small_appliances,373.13
2017-05-01,sports_leisure,10780.279999999997
2017-05-01,stationery,1764.3699999999997
2017-05-01,tablets_printing_image,224.16
2017-05-01,telephony,2800.02
2017-05-01,toys,5269.240000000001
2017-05-01,unknown,3160.53
2017-05-01,watches_gifts,4586.86
2017-05-08,agro_industry_and_commerce,657.61
2017-05-08,air_conditioning,579.19
2017-05-08,art,50.98
2017-05-08,arts_and_craftmanship,29.659999999999997
2017-05-08,audio,302.86
2017-05-08,auto,3826.44
2017-05-08,baby,2702.2599999999993
2017-05-08,bed_bath_table,9179.199999999997
2017-05-08,books_general_interest,806.4499999999998
2017-05-08,books_technical,176.18
2017-05-08,computers_accessories,20156.949999999993
2017-05-08,consoles_games,389.16999999999996
2017-05-08,cool_stuff,8195.07
2017-05-08,costruction_tools_garden,1410.05
2017-05-08,dvds_blu_ray,37.53
2017-05-08,electronics,2939.41
2017-05-08,fashion_bags_accessories,1461.8899999999999
2017-05-08,fashion_male_clothing,127.44
2017-05-08,fashion_shoes,248.01
2017-05-08,fashion_sport,104.09
2017-05-08,fashion_underwear_beach,27.36
2017-05-08,fixed_telephony,94.77000000000001
2017-05-08,food_drink,90.17
2017-05-08,furniture_bedroom,336.53999999999996
2017-05-08,furniture_decor,5580.04
2017-05-08,furniture_living_room,1135.47
2017-05-08,furniture_mattress_and_upholstery,145.83
2017-05-08,garden_tools,5408.079999999999
2017-05-08,health_beauty,11981.400000000003
2017-05-08,home_appliances,794.5899999999999
2017-05-08,home_appliances_2,217.01999999999998
2017-05-08,home_confort,1047.38
2017-05-08,home_construction,141.63
2017-05-08,housewares,3374.7000000000007
2017-05-08,luggage_accessories,1830.29
2017-05-08,market_place,603.28
2017-05-08,musical_instruments,120.87
2017-05-08,office_furniture,4758.56
2017-05-08,perfumery,4513.47
2017-05-08,pet_shop,3636.579999999999
2017-05-08,signaling_and_security,40.1
2017-05-08,small_appliances,502.46
2017-05-08,sports_leisure,6419.880000000002
2017-05-08,stationery,1472.2400000000002
2017-05-08,tablets_printing_image,1013.5
2017-05-08,telephony,2499.98
2017-05-08,toys,5093.840000000001
2017-05-08,unknown,4498.560000000001
2017-05-08,watches_gifts,8973.670000000002
2017-05-15,agro_industry_and_commerce,957.1500000000001
2017-05-15,air_conditioning,60.14
2017-05-15,art,245.89000000000001
2017-05-15,audio,667.64
2017-05-15,auto,5826.889999999999
2017-05-15,baby,2281.1800000000003
2017-05-15,bed_bath_table,8156.989999999997
2017-05-15,books_general_interest,345.84000000000003
2017-05-15,computers_accessories,11335.880000000001
2017-05-15,consoles_games,1099.96
2017-05-15,cool_stuff,10481.859999999999
2017-05-15,dvds_blu_ray,65.53999999999999
2017-05-15,electronics,1440.2100000000003
2017-05-15,fashio_female_clothing,415.6
2017-05-15,fashion_bags_accessories,2628.03
2017-05-15,fashion_childrens_clothes,124.52
2017-05-15,fashion_male_clothing,548.77
2017-05-15,fashion_shoes,317.38
2017-05-15,fashion_underwear_beach,113.39000000000001
2017-05-15,fixed_telephony,99.94999999999999
2017-05-15,food,264.34
2017-05-15,food_drink,261.22
2017-05-15,furniture_bedroom,1915.54
2017-05-15,furniture_decor,8475.830000000002
2017-05-15,furniture_living_room,1426.8899999999999
2017-05-15,furniture_mattress_and_upholstery,482.69
2017-05-15,garden_tools,4073.780000000001
2017-05-15,health_beauty,10457.15
2017-05-15,home_appliances,357.40000000000003
2017-05-15,home_appliances_2,528.16
2017-05-15,home_confort,1100.3
2017-05-15,home_construction,899.42
2017-05-15,housewares,9032.619999999997
2017-05-15,kitchen_dining_laundry_garden_furniture,417.79999999999995
2017-05-15,luggage_accessories,4238.799999999998
2017-05-15,market_place,807.6699999999998
2017-05-15,musical_instruments,3137.56
2017-05-15,office_furniture,1111.27
2017-05-15,perfumery,6200.740000000001
2017-05-15,pet_shop,1422.5399999999997
2017-05-15,small_appliances,1193.05
2017-05-15,sports_leisure,12605.200000000003
2017-05-15,stationery,1489.19
2017-05-15,telephony,2564.0699999999997
2017-05-15,toys,4776.840000000001
2017-05-15,unknown,1656.9799999999998
2017-05-15,watches_gifts,13728.78
2017-05-22,agro_industry_and_commerce,81.21000000000001
2017-05-22,art,6865.0199999999995
2017-05-22,audio,472.13
2017-05-22,auto,4337.360000000001
2017-05-22,baby,2500.9900000000002
2017-05-22,bed_bath_table,11753.51000000001
2017-05-22,books_general_interest,277.55999999999995
2017-05-22,computers_accessories,9133.130000000005
2017-05-22,consoles_games,926.95
2017-05-22,cool_stuff,8424.96
2017-05-22,costruction_tools_garden,223.28
2017-05-22,drinks,112.95
2017-05-22,dvds_blu_ray,47.53
2017-05-22,electronics,1403.72
2017-05-22,fashion_bags_accessories,2187.96
2017-05-22,fashion_shoes,474.48999999999995
2017-05-22,fashion_sport,75.39
2017-05-22,fashion_underwear_beach,208.09
2017-05-22,food_drink,81.1
2017-05-22,furniture_bedroom,236.57999999999998
2017-05-22,furniture_decor,5967.579999999999
2017-05-22,furniture_living_room,1214.42
2017-05-22,garden_tools,4308.92
2017-05-22,health_beauty,10902.410000000005
2017-05-22,home_appliances,93.85
2017-05-22,home_appliances_2,105.36999999999999
2017-05-22,home_confort,1359.03
2017-05-22,home_construction,53.53
2017-05-22,housewares,5963.920000000003
2017-05-22,industry_commerce_and_business,395.58
2017-05-22,kitchen_dining_laundry_garden_furniture,1090.43
2017-05-22,la_cuisine,232.19
2017-05-22,luggage_accessories,4637.93
2017-05-22,market_place,143.12
2017-05-22,musical_instruments,3374.46
2017-05-22,office_furniture,894.35
2017-05-22,perfumery,5997.809999999998
2017-05-22,pet_shop,599.94
2017-05-22,signaling_and_security,101.96000000000001
2017-05-22,small_appliances,2019.56
2017-05-22,sports_leisure,10688.480000000003
2017-05-22,stationery,1363.92
2017-05-22,tablets_printing_image,369.36
2017-05-22,telephony,2580.7899999999986
2017-05-22,toys,6905.18
2017-05-22,unknown,2099.7299999999996
2017-05-22,watches_gifts,9499.860000000004
2017-05-29,air_conditioning,115.44
2017-05-29,art,84.49000000000001
2017-05-29,audio,263.58000000000004
2017-05-29,auto,4348.35
2017-05-29,baby,3460.9799999999996
2017-05-29,bed_bath_table,7807.829999999999
2017-05-29,books_general_interest,605.41
2017-05-29,books_technical,93.21000000000001
2017-05-29,cine_photo,112.91
2017-05-29,computers_accessories,10409.550000000005
2017-05-29,consoles_games,609.15
2017-05-29,construction_tools_construction,149.39999999999998
2017-05-29,cool_stuff,11950.449999999999
2017-05-29,dvds_blu_ray,35.69
2017-05-29,electronics,1463.3399999999997
2017-05-29,fashion_bags_accessories,1904.33
2017-05-29,fashion_male_clothing,98.04999999999998
2017-05-29,fashion_shoes,1470.81
2017-05-29,fashion_sport,102.03
2017-05-29,fixed_telephony,156.4
2017-05-29,food_drink,33.68
2017-05-29,furniture_bedroom,170.29
2017-05-29,furniture_decor,5774.9900000000025
2017-05-29,furniture_living_room,947.3699999999999
2017-05-29,furniture_mattress_and_upholstery,103.36
2017-05-29,garden_tools,3586.26
2017-05-29,health_beauty,13635.359999999999
2017-05-29,home_appliances,577.42
2017-05-29,home_appliances_2,257.3
2017-05-29,home_confort,1114.92
2017-05-29,home_construction,1315.9
2017-05-29,housewares,6746.710000000001
2017-05-29,industry_commerce_and_business,154.79
2017-05-29,kitchen_dining_laundry_garden_furniture,95.78
2017-05-29,luggage_accessories,3296.2799999999997
2017-05-29,market_place,789.26
2017-05-29,musical_instruments,1379.1100000000001
2017-05-29,office_furniture,1815.96
2017-05-29,perfumery,5275.9400000000005
2017-05-29,pet_shop,1919.5599999999995
2017-05-29,signaling_and_security,633.88
2017-05-29,small_appliances,3758.1600000000003
2017-05-29,sports_leisure,7051.710000000002
2017-05-29,stationery,1488.28
2017-05-29,tablets_printing_image,341.85
2017-05-29,telephony,3608.8000000000015
2017-05-29,toys,6664.079999999999
2017-05-29,unknown,3704.62
2017-05-29,watches_gifts,10684.49
2017-06-05,air_conditioning,813.0699999999999
2017-06-05,art,187.47
2017-06-05,audio,369.41999999999996
2017-06-05,auto,5392.04
2017-06-05,baby,1918.96
2017-06-05,bed_bath_table,10479.059999999998
2017-06-05,books_general_interest,751.72
2017-06-05,books_technical,95.32
2017-06-05,computers_accessories,12004.939999999997
2017-06-05,consoles_games,1395.77
2017-06-05,construction_tools_construction,123.21000000000001
2017-06-05,cool_stuff,9588.059999999998
2017-06-05,drinks,69.2
2017-06-05,dvds_blu_ray,29.5
2017-06-05,electronics,399.39
2017-06-05,fashio_female_clothing,119.2
2017-06-05,fashion_bags_accessories,2026.37
2017-06-05,fashion_childrens_clothes,118.96000000000001
2017-06-05,fashion_male_clothing,137.66
2017-06-05,fashion_shoes,216.36999999999995
2017-06-05,fashion_sport,328.48
2017-06-05,fixed_telephony,674.5500000000001
2017-06-05,food_drink,82.78
2017-06-05,furniture_bedroom,249.56
2017-06-05,furniture_decor,4129.41
2017-06-05,furniture_living_room,1482.32
2017-06-05,garden_tools,6256.849999999999
2017-06-05,health_beauty,11200.060000000001
2017-06-05,home_appliances,400.89
2017-06-05,home_appliances_2,160.65
2017-06-05,home_comfort_2,28.0
2017-06-05,home_confort,1820.12
2017-06-05,housewares,6357.380000000001
2017-06-05,kitchen_dining_laundry_garden_furniture,86.8
2017-06-05,luggage_accessories,3199.3499999999995
2017-06-05,market_place,370.49999999999994
2017-06-05,music,344.32
2017-06-05,musical_instruments,1492.0300000000002
2017-06-05,office_furniture,1125.74
2017-06-05,perfumery,7219.280000000001
2017-06-05,pet_shop,1844.1100000000001
2017-06-05,signaling_and_security,345.4
2017-06-05,small_appliances,941.7800000000001
2017-06-05,sports_leisure,9987.649999999998
2017-06-05,stationery,1086.5
2017-06-05,tablets_printing_image,228.88
2017-06-05,telephony,2943.6299999999987
2017-06-05,toys,6321.270000000002
2017-06-05,unknown,1673.1
2017-06-05,watches_gifts,7938.070000000001
2017-06-12,air_conditioning,38.47
2017-06-12,art,97.88
2017-06-12,audio,879.1400000000001
2017-06-12,auto,16338.890000000001
2017-06-12,baby,2740.6000000000004
2017-06-12,bed_bath_table,10618.460000000001
2017-06-12,books_general_interest,425.36
2017-06-12,books_imported,129.2
2017-06-12,computers_accessories,9192.079999999996
2017-06-12,consoles_games,739.94
2017-06-12,construction_tools_construction,220.08
2017-06-12,cool_stuff,7506.709999999998
2017-06-12,dvds_blu_ray,89.02
2017-06-12,electronics,679.8900000000001
2017-06-12,fashio_female_clothing,80.10000000000001
2017-06-12,fashion_bags_accessories,2439.73
2017-06-12,fashion_male_clothing,332.32
2017-06-12,fashion_shoes,455.46999999999997
2017-06-12,fashion_sport,121.97999999999999
2017-06-12,fixed_telephony,207.61
2017-06-12,food,171.79000000000002
2017-06-12,furniture_bedroom,102.11999999999999
2017-06-12,furniture_decor,3083.5599999999995
2017-06-12,furniture_living_room,221.03999999999996
2017-06-12,garden_tools,4178.219999999998
2017-06-12,health_beauty,5314.22
2017-06-12,home_appliances,712.1399999999999
2017-06-12,home_appliances_2,302.91
2017-06-12,home_confort,207.61
2017-06-12,home_construction,74.97
2017-06-12,housewares,5605.18
2017-06-12,luggage_accessories,1813.06
2017-06-12,market_place,232.83
2017-06-12,musical_instruments,1279.7199999999998
2017-06-12,office_furniture,2150.31
2017-06-12,perfumery,7556.860000000003
2017-06-12,pet_shop,1466.96
2017-06-12,small_appliances,3756.63
2017-06-12,sports_leisure,8977.4
2017-06-12,stationery,899.4399999999999
2017-06-12,tablets_printing_image,108.44
2017-06-12,telephony,2957.81
2017-06-12,toys,4014.4700000000003
2017-06-12,unknown,1686.6599999999996
2017-06-12,watches_gifts,6749.4800000000005
2017-06-19,air_conditioning,493.78999999999996
2017-06-19,art,346.44
2017-06-19,audio,96.88
2017-06-19,auto,5845.35
2017-06-19,baby,1435.9800000000002
2017-06-19,bed_bath_table,7988.0599999999995
2017-06-19,books_general_interest,716.3599999999999
2017-06-19,christmas_supplies,246.25
2017-06-19,computers_accessories,6866.600000000001
2017-06-19,consoles_games,2571.740000000001
2017-06-19,cool_stuff,10576.339999999998
2017-06-19,costruction_tools_garden,52.68
2017-06-19,electronics,517.13
2017-06-19,fashion_bags_accessories,1284.77
2017-06-19,fashion_male_clothing,186.79000000000002
2017-06-19,fashion_shoes,210.01
2017-06-19,fashion_underwear_beach,19.0
2017-06-19,fixed_telephony,34.089999999999996
2017-06-19,furniture_decor,7115.180000000001
2017-06-19,furniture_living_room,444.25
2017-06-19,garden_tools,2516.8400000000006
2017-06-19,health_beauty,9109.660000000002
2017-06-19,home_appliances,1088.8700000000001
2017-06-19,home_appliances_2,498.14
2017-06-19,home_confort,696.1800000000001
2017-06-19,housewares,7782.32
2017-06-19,industry_commerce_and_business,187.38
2017-06-19,kitchen_dining_laundry_garden_furniture,292.42
2017-06-19,luggage_accessories,1447.99
2017-06-19,market_place,214.36
2017-06-19,music,97.71000000000001
2017-06-19,musical_instruments,1938.5100000000002
2017-06-19,office_furniture,3361.23
2017-06-19,perfumery,4429.67
2017-06-19,pet_shop,1459.99
2017-06-19,small_appliances,2544.5
2017-06-19,sports_leisure,7575.5199999999995
2017-06-19,stationery,824.4499999999998
2017-06-19,telephony,941.43
2017-06-19,toys,3068.51
2017-06-19,unknown,418.58
2017-06-19,watches_gifts,6214.54
2017-06-26,agro_industry_and_commerce,1422.05
2017-06-26,air_conditioning,943.19
2017-06-26,audio,472.79999999999995
2017-06-26,auto,4190.330000000001
2017-06-26,baby,2441.5899999999997
2017-06-26,bed_bath_table,11480.400000000005
2017-06-26,books_general_interest,281.81
2017-06-26,computers_accessories,9080.36
2017-06-26,consoles_games,709.74
2017-06-26,construction_tools_construction,132.01999999999998
2017-06-26,cool_stuff,10340.12
2017-06-26,costruction_tools_garden,540.39
2017-06-26,dvds_blu_ray,45.53
2017-06-26,electronics,729.94
2017-06-26,fashio_female_clothing,58.94
2017-06-26,fashion_bags_accessories,1169.89
2017-06-26,fashion_shoes,226.71999999999997
2017-06-26,fashion_sport,55.0
2017-06-26,fixed_telephony,136.32
2017-06-26,furniture_decor,7957.860000000004
2017-06-26,furniture_living_room,160.79000000000002
2017-06-26,garden_tools,3173.5
2017-06-26,health_beauty,9037.820000000002
2017-06-26,home_appliances,926.49
2017-06-26,home_appliances_2,519.39
2017-06-26,home_comfort_2,28.0
2017-06-26,home_confort,646.24
2017-06-26,home_construction,750.31
2017-06-26,housewares,8144.789999999997
2017-06-26,kitchen_dining_laundry_garden_furniture,67.59
2017-06-26,luggage_accessories,2277.7799999999997
2017-06-26,market_place,394.84
2017-06-26,music,699.09
2017-06-26,musical_instruments,636.8499999999999
2017-06-26,office_furniture,1933.2900000000002
2017-06-26,perfumery,4551.059999999999
2017-06-26,pet_shop,908.34
2017-06-26,small_appliances,1181.32
2017-06-26,small_appliances_home_oven_and_coffee,88.65
2017-06-26,sports_leisure,9197.2
2017-06-26,stationery,1528.4300000000003
2017-06-26,tablets_printing_image,111.19
2017-06-26,telephony,1029.23
2017-06-26,toys,3067.1900000000005
2017-06-26,unknown,653.6600000000001
2017-06-26,watches_gifts,4499.539999999999
2017-07-03,air_conditioning,26.0
2017-07-03,art,301.11
2017-07-03,audio,173.36
2017-07-03,auto,2432.8700000000003
2017-07-03,baby,2356.02
2017-07-03,bed_bath_table,15074.870000000006
2017-07-03,books_general_interest,140.61
2017-07-03,cds_dvds_musicals,122.22
2017-07-03,computers_accessories,11243.83
2017-07-03,consoles_games,570.71
2017-07-03,construction_tools_construction,156.92
2017-07-03,cool_stuff,11923.990000000002
2017-07-03,costruction_tools_garden,92.62
2017-07-03,drinks,215.60000000000002
2017-07-03,dvds_blu_ray,719.65
2017-07-03,electronics,2107.54
2017-07-03,fashion_bags_accessories,1215.1599999999999
2017-07-03,fashion_shoes,352.52
2017-07-03,fixed_telephony,163.92000000000002
2017-07-03,food,78.68
2017-07-03,food_drink,120.86
2017-07-03,furniture_bedroom,332.15999999999997
2017-07-03,furniture_decor,7771.410000000002
2017-07-03,furniture_living_room,868.04
2017-07-03,garden_tools,4608.48
2017-07-03,health_beauty,8663.230000000001
2017-07-03,home_appliances,303.82
2017-07-03,home_appliances_2,202.48
2017-07-03,home_confort,1245.1599999999999
2017-07-03,housewares,5761.979999999998
2017-07-03,industry_commerce_and_business,236.12
2017-07-03,luggage_accessories,2880.5500000000006
2017-07-03,market_place,563.8799999999999
2017-07-03,music,350.54
2017-07-03,musical_instruments,317.63000000000005
2017-07-03,office_furniture,4673.179999999999
2017-07-03,perfumery,1933.51
2017-07-03,pet_shop,2603.1499999999996
2017-07-03,small_appliances,351.44000000000005
2017-07-03,sports_leisure,9155.790000000005
2017-07-03,stationery,2395.53
2017-07-03,tablets_printing_image,108.44
2017-07-03,telephony,1572.4499999999996
2017-07-03,toys,7308.4400000000005
2017-07-03,unknown,741.6
2017-07-03,watches_gifts,9883.35
2017-07-10,agro_industry_and_commerce,1199.47
2017-07-10,air_conditioning,144.03
2017-07-10,art,123.78999999999999
2017-07-10,arts_and_craftmanship,145.56
2017-07-10,audio,548.93
2017-07-10,auto,3315.2599999999993
2017-07-10,baby,3944.9399999999996
2017-07-10,bed_bath_table,18704.239999999998
2017-07-10,books_general_interest,157.84
2017-07-10,cds_dvds_musicals,122.22
2017-07-10,christmas_supplies,75.07
2017-07-10,computers_accessories,9953.549999999996
2017-07-10,consoles_games,690.47
2017-07-10,construction_tools_construction,460.55999999999995
2017-07-10,cool_stuff,10473.71
2017-07-10,costruction_tools_garden,163.56
2017-07-10,dvds_blu_ray,76.81
2017-07-10,electronics,2799.9899999999993
2017-07-10,fashion_bags_accessories,1892.32
2017-07-10,fashion_male_clothing,336.68000000000006
2017-07-10,fashion_shoes,276.90999999999997
2017-07-10,fashion_underwear_beach,71.82
2017-07-10,fixed_telephony,74.86
2017-07-10,food,128.04000000000002
2017-07-10,food_drink,45.43
2017-07-10,furniture_decor,5626.360000000003
2017-07-10,furniture_living_room,2435.8199999999997
2017-07-10,garden_tools,4274.630000000001
2017-07-10,health_beauty,6787.070000000004
2017-07-10,home_appliances,149.38
2017-07-10,home_appliances_2,176.36
2017-07-10,home_confort,2525.0700000000006
2017-07-10,housewares,5023.77
2017-07-10,industry_commerce_and_business,116.13
2017-07-10,kitchen_dining_laundry_garden_furniture,197.57999999999998
2017-07-10,la_cuisine,147.15
2017-07-10,luggage_accessories,3278.1100000000006
2017-07-10,market_place,460.47
2017-07-10,musical_instruments,3414.26
2017-07-10,office_furniture,4456.710000000001
2017-07-10,perfumery,3704.2200000000007
2017-07-10,pet_shop,2040.06
2017-07-10,signaling_and_security,439.90999999999997
2017-07-10,small_appliances,2210.02
2017-07-10,sports_leisure,11596.71
2017-07-10,stationery,1352.5900000000001
2017-07-10,telephony,1703.0699999999997
2017-07-10,toys,6035.360000000002
2017-07-10,unknown,1073.5100000000002
2017-07-10,watches_gifts,9513.370000000004
2017-07-17,air_conditioning,1069.77
2017-07-17,audio,115.94
2017-07-17,auto,6692.9400000000005
2017-07-17,baby,6062.839999999999
2017-07-17,bed_bath_table,22196.629999999994
2017-07-17,books_general_interest,620.4599999999999
2017-07-17,christmas_supplies,22.98
2017-07-17,computers_accessories,11737.1
2017-07-17,consoles_games,1249.4099999999999
2017-07-17,construction_tools_construction,140.01999999999998
2017-07-17,cool_stuff,8586.919999999998
2017-07-17,costruction_tools_garden,74.76
2017-07-17,electronics,2634.6200000000003
2017-07-17,fashio_female_clothing,78.7
2017-07-17,fashion_bags_accessories,1404.0500000000002
2017-07-17,fashion_male_clothing,368.02
2017-07-17,fashion_shoes,446.26
2017-07-17,fashion_sport,77.68
2017-07-17,fashion_underwear_beach,71.82
2017-07-17,fixed_telephony,37.62
2017-07-17,food,198.08
2017-07-17,food_drink,95.38999999999999
2017-07-17,furniture_bedroom,406.65
2017-07-17,furniture_decor,5493.85
2017-07-17,furniture_living_room,1024.6299999999999
2017-07-17,furniture_mattress_and_upholstery,178.53
2017-07-17,garden_tools,10533.309999999996
2017-07-17,health_beauty,8671.810000000003
2017-07-17,home_appliances,2114.0499999999997
2017-07-17,home_confort,849.3999999999999
2017-07-17,housewares,4806.8
2017-07-17,kitchen_dining_laundry_garden_furniture,695.5
2017-07-17,la_cuisine,256.9
2017-07-17,luggage_accessories,1317.4500000000003
2017-07-17,market_place,471.40999999999997
2017-07-17,musical_instruments,680.35
2017-07-17,office_furniture,5411.059999999999
2017-07-17,perfumery,4677.150000000001
2017-07-17,pet_shop,1752.5299999999995
2017-07-17,signaling_and_security,223.13
2017-07-17,small_appliances,1129.99
2017-07-17,sports_leisure,7781.72
2017-07-17,stationery,1418.2
2017-07-17,telephony,3820.6200000000003
2017-07-17,toys,5156.409999999999
2017-07-17,unknown,1148.7700000000002
2017-07-17,watches_gifts,6895.109999999999
2017-07-24,audio,45.0
2017-07-24,auto,2622.27
2017-07-24,baby,4242.28
2017-07-24,bed_bath_table,14344.42
2017-07-24,books_general_interest,447.43
2017-07-24,books_technical,223.26
2017-07-24,cds_dvds_musicals,54.94
2017-07-24,computers_accessories,8777.080000000005
2017-07-24,consoles_games,3236.8699999999994
2017-07-24,construction_tools_construction,65.47
2017-07-24,construction_tools_lights,401.45
2017-07-24,cool_stuff,6973.489999999999
2017-07-24,costruction_tools_garden,49.760000000000005
2017-07-24,drinks,132.48000000000002
2017-07-24,dvds_blu_ray,34.53
2017-07-24,electronics,935.3
2017-07-24,fashio_female_clothing,78.7
2017-07-24,fashion_bags_accessories,1296.5899999999997
2017-07-24,fashion_male_clothing,155.63
2017-07-24,fashion_shoes,441.94999999999993
2017-07-24,fashion_underwear_beach,170.84
2017-07-24,fixed_telephony,71.87
2017-07-24,food,349.39
2017-07-24,furniture_bedroom,857.82
2017-07-24,furniture_decor,8186.380000000001
2017-07-24,furniture_living_room,791.37
2017-07-24,garden_tools,3939.5199999999995
2017-07-24,health_beauty,12299.820000000005
2017-07-24,home_appliances,1352.5900000000001
2017-07-24,home_appliances_2,624.72
2017-07-24,home_confort,480.70000000000005
2017-07-24,home_construction,123.8
2017-07-24,housewares,6667.59
2017-07-24,kitchen_dining_laundry_garden_furniture,698.88
2017-07-24,luggage_accessories,2163.4100000000003
2017-07-24,market_place,179.04
2017-07-24,musical_instruments,2340.1399999999994
2017-07-24,office_furniture,5828.479999999998
2017-07-24,party_supplies,83.41000000000001
2017-07-24,perfumery,3812.2999999999993
2017-07-24,pet_shop,1409.16
2017-07-24,signaling_and_security,21.75
2017-07-24,small_appliances,832.94
2017-07-24,sports_leisure,11438.110000000002
2017-07-24,stationery,2285.54
2017-07-24,telephony,3488.680000000001
2017-07-24,toys,6529.419999999999
2017-07-24,unknown,759.5799999999999
2017-07-24,watches_gifts,8365.520000000002
2017-07-31,air_conditioning,762.05
2017-07-31,audio,108.0
2017-07-31,auto,6914.069999999999
2017-07-31,baby,5217.28
2017-07-31,bed_bath_table,12556.470000000005
2017-07-31,books_general_interest,527.29
2017-07-31,books_technical,525.26
2017-07-31,computers_accessories,9732.42
2017-07-31,consoles_games,2126.89
2017-07-31,construction_tools_construction,152.11
2017-07-31,construction_tools_lights,401.45
2017-07-31,cool_stuff,8642.83
2017-07-31,costruction_tools_garden,208.6
2017-07-31,dvds_blu_ray,42.53
2017-07-31,electronics,1020.11
2017-07-31,fashio_female_clothing,207.0
2017-07-31,fashion_bags_accessories,1473.5
2017-07-31,fashion_childrens_clothes,66.69
2017-07-31,fashion_male_clothing,305.52
2017-07-31,fashion_shoes,375.86
2017-07-31,fixed_telephony,476.75
2017-07-31,food,210.06
2017-07-31,food_drink,90.52000000000001
2017-07-31,furniture_decor,10694.870000000004
2017-07-31,furniture_living_room,1379.27
2017-07-31,garden_tools,4522.330000000001
2017-07-31,health_beauty,12208.090000000002
2017-07-31,home_appliances,1161.0100000000002
2017-07-31,home_appliances_2,839.4
2017-07-31,home_confort,669.52
2017-07-31,housewares,6891.23
2017-07-31,kitchen_dining_laundry_garden_furniture,114.19
2017-07-31,la_cuisine,155.18
2017-07-31,luggage_accessories,2054.3900000000003
2017-07-31,market_place,629.5400000000001
2017-07-31,musical_instruments,2609.0
2017-07-31,office_furniture,2590.4600000000005
2017-07-31,perfumery,2103.98
2017-07-31,pet_shop,3888.3
2017-07-31,signaling_and_security,144.65
2017-07-31,small_appliances,761.46
2017-07-31,sports_leisure,11501.389999999994
2017-07-31,stationery,1346.06
2017-07-31,tablets_printing_image,114.44
2017-07-31,telephony,3387.8300000000004
2017-07-31,toys,6316.77
2017-07-31,unknown,1030.73
2017-07-31,watches_gifts,12440.930000000004
2017-08-07,air_conditioning,442.91999999999996
2017-08-07,art,186.53
2017-08-07,audio,194.25
2017-08-07,auto,5575.87
2017-08-07,baby,4339.299999999999
2017-08-07,bed_bath_table,17902.08999999999
2017-08-07,books_general_interest,887.94
2017-08-07,books_technical,209.07
2017-08-07,cds_dvds_musicals,122.22
2017-08-07,computers_accessories,10316.810000000001
2017-08-07,consoles_games,2185.4999999999995
2017-08-07,construction_tools_construction,158.07999999999998
2017-08-07,cool_stuff,14255.589999999995
2017-08-07,costruction_tools_garden,114.33000000000001
2017-08-07,drinks,21.85
2017-08-07,dvds_blu_ray,121.11
2017-08-07,electronics,2000.1999999999996
2017-08-07,fashio_female_clothing,72.68
2017-08-07,fashion_bags_accessories,1577.0899999999997
2017-08-07,fashion_male_clothing,64.0
2017-08-07,fashion_shoes,522.34
2017-08-07,fashion_underwear_beach,578.51
2017-08-07,fixed_telephony,2013.1200000000001
2017-08-07,food,65.25999999999999
2017-08-07,food_drink,24.35
2017-08-07,furniture_bedroom,438.7
2017-08-07,furniture_decor,7804.01
2017-08-07,furniture_living_room,325.06
2017-08-07,garden_tools,6529.289999999998
2017-08-07,health_beauty,12146.119999999997
2017-08-07,home_appliances,1408.27
2017-08-07,home_appliances_2,538.3
2017-08-07,home_confort,1653.46
2017-08-07,housewares,7020.830000000002
2017-08-07,kitchen_dining_laundry_garden_furniture,511.31
2017-08-07,la_cuisine,213.06
2017-08-07,luggage_accessories,3002.76
2017-08-07,market_place,758.1200000000001
2017-08-07,musical_instruments,391.82
2017-08-07,office_furniture,3722.8399999999997
2017-08-07,perfumery,2934.0899999999997
2017-08-07,pet_shop,2303.8800000000006
2017-08-07,signaling_and_security,115.04
2017-08-07,small_appliances,655.27
2017-08-07,small_appliances_home_oven_and_coffee,133.86
2017-08-07,sports_leisure,13325.890000000001
2017-08-07,stationery,2197.640000000001
2017-08-07,tablets_printing_image,30.0
2017-08-07,telephony,2501.4799999999996
2017-08-07,toys,4800.52
2017-08-07,unknown,991.09
2017-08-07,watches_gifts,6958.34
2017-08-14,air_conditioning,716.6
2017-08-14,audio,740.8199999999999
2017-08-14,auto,4164.92
2017-08-14,baby,6047.539999999999
